conversation_ID,floor_transfer_offset,conversation_time,t1_speaker,t2_speaker,t1_seq_initiating,t1_seq_responding,t1_seq_backchannel,t2_seq_initiating,t2_seq_responding,t2_seq_backchannel,t1_proc_clauses,t2_proc_clauses,t1_proc_frequency,t2_proc_frequency,t1_proc_concreteness,t2_proc_concreteness,t1_nonv_speaker_gaze,t1_nonv_listener_gaze,t1_nonv_pitch,t1_oth_sex,t2_oth_sex,t1_proc_speechrate,t2_proc_speechrate,t1_proc_duration,t2_proc_duration
DVA3E,-0.16599999999999682,92.403,2,1,no,yes,no,no,no,yes,1,1,302.22222222222223,160,2.0100000000000002,2.83,x,g,mid,F,M,3.1190676748905632,1.46187200535614,0.38000000000000966,0.4899999999999949
DVA3E,-0.2459999999999951,92.647,1,2,no,no,yes,no,no,no,1,2,160,491,2.83,1.4508333333333334,g,x,mid,M,F,1.46187200535614,0.9798725816780601,0.4899999999999949,7.204999999999998
DVA3E,-0.16599999999999682,99.686,2,1,no,no,no,no,no,yes,2,1,491,2702,1.4508333333333334,1.53,g,g,mid,F,M,0.9798725816780601,1.2376625293015622,7.204999999999998,0.1799999999999926
DVA3E,0.4440000000000026,99.866,1,2,no,no,yes,no,no,no,1,5,2702,373.6875,1.53,1.5699999999999998,g,g,low,M,F,1.2376625293015622,1.3908034086035947,0.1799999999999926,8.379999999999995
DVA3E,-0.04800000000000182,108.642,2,1,no,no,no,no,no,yes,5,1,373.6875,2702,1.5699999999999998,1.53,g,g,high,F,M,1.3908034086035947,1.316253381583944,8.379999999999995,0.1700000000000017
DVA3E,0.5720000000000027,108.812,1,2,no,no,yes,no,no,no,1,7,2702,328.5,1.53,1.705128205128205,g,g,low,M,F,1.316253381583944,1.0780884889676128,0.1700000000000017,14.748999999999995
DVA3E,0.10000000000000853,124.133,2,1,no,no,no,no,no,no,7,1,328.5,726.6666666666666,1.705128205128205,1.2883333333333333,g,x,mid,F,M,1.0780884889676128,0.9680871810969874,14.748999999999995,4.242999999999995
DVA3E,-0.7639999999999958,127.712,1,2,yes,no,no,no,no,no,1,3,726.6666666666666,334.69565217391306,1.2883333333333333,1.7377272727272723,g,x,high,M,F,0.9680871810969874,1.1569660397487258,4.242999999999995,6.6710000000000065
DVA3E,0.3009999999999877,134.383,2,1,no,no,no,no,no,yes,3,1,334.69565217391306,2702,1.7377272727272723,1.53,g,g,low,F,M,1.1569660397487258,1.4215121509601922,6.6710000000000065,0.19999999999998863
DVA3E,0.23200000000002774,134.884,1,2,no,no,yes,no,no,no,1,3,2702,801.6363636363636,1.53,1.5,g,g,low,M,F,1.4215121509601922,0.9864481526823176,0.19999999999998863,2.4969999999999857
DVA3E,-0.2599999999999909,137.353,2,1,no,no,no,no,no,yes,3,1,801.6363636363636,2702,1.5,1.53,g,g,mid,F,M,0.9864481526823176,1.9490312117221675,2.4969999999999857,0.29999999999998295
DVA3E,0.693000000000012,137.653,1,2,no,no,yes,no,no,no,1,1,2702,302.1111111111111,1.53,1.83375,g,g,low,M,F,1.9490312117221675,0.9203713068605239,0.29999999999998295,2.6200000000000045
DVA3E,0.35599999999999454,140.966,2,1,no,no,no,no,no,no,1,3,302.1111111111111,657.3636363636364,1.83375,1.7076470588235289,g,x,mid,F,M,0.9203713068605239,0.9623892553895521,2.6200000000000045,5.6299999999999955
DVA3E,0.6040000000000134,146.952,1,2,no,no,no,no,no,yes,3,1,657.3636363636364,268.5,1.7076470588235289,1.9000000000000001,g,g,mid,M,F,0.9623892553895521,1.1928104927378793,5.6299999999999955,0.6999999999999886
DVA3E,0.4490000000000123,148.256,2,1,no,no,yes,no,no,no,1,NA,268.5,NA,1.9000000000000001,NA,g,g-x,mid,F,M,1.1928104927378793,0.7953066071610492,0.6999999999999886,0.44999999999998863
DVA3E,0.43600000000000705,149.155,1,2,no,no,no,no,no,no,NA,6,NA,513.4285714285714,NA,1.8305555555555562,x-g,x,mid,M,F,0.7953066071610492,1.0401248631267146,0.44999999999998863,12.71599999999998
DVA3E,0.36700000000001864,162.307,2,1,no,no,no,no,no,yes,6,1,513.4285714285714,2702,1.8305555555555562,1.53,x,g-x,high,F,M,1.0401248631267146,1.832370147179752,12.71599999999998,0.18000000000000682
DVA3E,0.007999999999981355,162.854,1,2,no,no,yes,no,no,no,1,2,2702,559.2903225806451,1.53,1.8914814814814815,x,x,low,M,F,1.832370147179752,1.0010528955683429,0.18000000000000682,6.855000000000018
DVA3E,-0.13800000000000523,169.579,2,1,no,no,no,no,no,yes,2,1,559.2903225806451,2702,1.8914814814814815,1.53,g,x,high,F,M,1.0010528955683429,0.982761023765423,6.855000000000018,0.2980000000000018
DVA3E,0.2980000000000018,169.877,1,2,no,no,yes,no,no,no,1,1,2702,684.5,1.53,1.5825,x,g,mid,M,F,0.982761023765423,1.0317304614967577,0.2980000000000018,0.8100000000000023
DVA3E,0.1939999999999884,170.985,2,1,no,no,no,no,no,yes,1,1,684.5,2702,1.5825,1.53,g,g,high,F,M,1.0317304614967577,0.8496091234143291,0.8100000000000023,0.13999999999998636
DVA3E,0.35600000000002296,171.319,1,2,no,no,yes,no,no,no,1,4,2702,245.2,1.53,1.724,g,g-x,mid,M,F,0.8496091234143291,1.0034458502330452,0.13999999999998636,7.253999999999991
DVA3E,0.25,178.929,2,1,no,no,no,no,no,yes,4,1,245.2,444,1.724,2.47,g,g,low,F,M,1.0034458502330452,1.2263394980406135,7.253999999999991,0.13999999999998636
DVA3E,0.19400000000001683,179.319,1,2,no,no,yes,no,no,no,1,6,444,549.35,2.47,1.60578947368421,g,g,mid,M,F,1.2263394980406135,0.9461508685486116,0.13999999999998636,7.514999999999986
DVA3E,0.13100000000000023,187.028,2,1,no,no,no,no,no,yes,6,1,549.35,2702,1.60578947368421,1.53,g,g,high,F,M,0.9461508685486116,2.1937556359731976,7.514999999999986,0.3100000000000023
DVA3E,0.9900000000000091,187.469,1,2,no,no,yes,no,no,no,1,NA,2702,NA,1.53,NA,x,g,mid,M,F,2.1937556359731976,4.265140079902328,0.3100000000000023,0.2400000000000091
DVA3E,0.5809999999999889,188.699,2,1,no,no,no,no,no,no,NA,2,NA,406.09090909090907,NA,2.3000000000000003,g,x,high,F,M,4.265140079902328,0.8517771496814733,0.2400000000000091,3.1229999999999905
DVA3E,0.1950000000000216,192.403,1,2,yes,no,no,no,yes,no,2,NA,406.09090909090907,NA,2.3000000000000003,NA,g,x,mid,M,F,0.8517771496814733,0.870696583029538,3.1229999999999905,1.4899999999999807
DVA3E,0.11100000000001842,194.088,2,1,no,yes,no,no,no,yes,NA,1,NA,2702,NA,1.53,g,g,low,F,M,0.870696583029538,1.0550381215241091,1.4899999999999807,0.3199999999999932
DVA3E,0.5449999999999875,194.519,1,2,no,no,yes,no,no,yes,1,5,2702,515.4827586206897,1.53,1.8070370370370366,g,g,mid,M,F,1.0550381215241091,1.0632963615529394,0.3199999999999932,8.585000000000008
DVA3E,0.019000000000005457,203.649,2,1,no,no,no,no,no,yes,5,1,515.4827586206897,2702,1.8070370370370366,1.53,g,g,high,F,M,1.0632963615529394,1.50519154388484,8.585000000000008,0.19999999999998863
DVA3E,0.6580000000000155,203.868,1,2,no,no,yes,no,no,no,1,2,2702,476.25,1.53,1.6775000000000002,g,g,low,M,F,1.50519154388484,1.169984483484524,0.19999999999998863,3.59699999999998
DVA3E,0.040000000000020464,208.123,2,1,no,no,no,no,no,yes,2,2,476.25,444,1.6775000000000002,2.47,g,g,low,F,M,1.169984483484524,1.5520555124549413,3.59699999999998,0.546999999999997
DVA3E,0.033999999999991815,208.71,1,2,no,no,yes,no,no,no,2,1,444,48,2.47,2.415,g,g,mid,M,F,1.5520555124549413,1.0125010839337003,0.546999999999997,3.0219999999999914
DVA3E,-0.1629999999999825,211.603,2,1,no,no,no,no,no,yes,1,1,48,2702,2.415,1.53,g,x,high,F,M,1.0125010839337003,1.3162533815838808,3.0219999999999914,0.37999999999999545
DVA3E,0.978999999999985,211.983,1,2,no,no,yes,no,no,no,1,2,2702,644.8888888888889,1.53,1.3571428571428572,x,g,low,M,F,1.3162533815838808,1.0083810129391884,0.37999999999999545,2.1910000000000025
DVA3E,-0.0689999999999884,215.084,2,1,no,no,no,no,no,no,2,6,644.8888888888889,437.22727272727275,1.3571428571428572,1.785945945945946,x-g,x,mid,F,M,1.0083810129391884,0.9872730337209729,2.1910000000000025,12.722999999999985
DVA3E,-0.33899999999999864,227.468,1,2,no,no,no,no,no,yes,6,3,437.22727272727275,696.4285714285714,1.785945945945946,1.5992307692307692,g,g,mid,M,F,0.9872730337209729,1.1463234824106894,12.722999999999985,4.576999999999998
DVA3E,-0.14300000000000068,231.902,2,1,no,no,no,no,no,yes,3,1,696.4285714285714,2702,1.5992307692307692,1.53,x,g,mid,F,M,1.1463234824106894,1.4836121674336504,4.576999999999998,0.22000000000002728
DVA3E,0.7909999999999968,232.122,1,2,no,no,yes,no,no,no,1,1,2702,236,1.53,2.045714285714286,g,x,mid,M,F,1.4836121674336504,0.9654839334679955,0.22000000000002728,1.5999999999999943
DVA3E,0.7059999999999889,234.513,2,1,no,no,no,no,no,yes,1,1,236,2702,2.045714285714286,1.53,g,g,high,F,M,0.9654839334679955,0.971358728599382,1.5999999999999943,0.15000000000000568
DVA3E,0.3089999999999975,235.369,1,2,no,no,yes,no,no,no,1,8,2702,450.85714285714283,1.53,1.781568627450981,g,x,mid,M,F,0.971358728599382,1.083272701189656,0.15000000000000568,14.762
DVA3E,-0.16800000000000637,250.272,2,1,no,no,no,no,no,yes,8,1,450.85714285714283,444,1.781568627450981,2.47,g,x,mid,F,M,1.083272701189656,1.4158069701423552,14.762,0.17000000000001592
DVA3E,0.060000000000002274,250.442,1,2,no,no,yes,no,no,no,1,NA,444,NA,2.47,NA,x,g,mid,M,F,1.4158069701423552,0.9991432215507334,0.17000000000001592,1.509999999999991
DVA3E,0.1910000000000025,252.012,2,1,no,no,no,no,no,yes,NA,1,NA,2702,NA,1.53,g,g,mid,F,M,0.9991432215507334,0.8052251566305677,1.509999999999991,0.09000000000000341
DVA3E,0.5029999999999859,252.293,1,2,no,no,yes,no,no,no,1,NA,2702,NA,1.53,NA,g,g,mid,M,F,0.8052251566305677,1.8368197153983001,0.09000000000000341,1.5109999999999957
DVA3E,0.36000000000001364,254.307,2,1,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,x-g,x-g,mid,F,M,1.8368197153983001,0.5554121917369792,1.5109999999999957,0.0800000000000125
DVA3E,0.3259999999999934,254.747,1,2,no,no,yes,no,no,no,NA,7,NA,356.34615384615387,NA,1.8516666666666663,g-x,g,mid,M,F,0.5554121917369792,1.1504559286102842,0.0800000000000125,12.316999999999979
DVA3E,0.07400000000001228,267.39,2,1,no,no,no,no,no,yes,7,2,356.34615384615387,2702,1.8516666666666663,1.53,g,g,low,F,M,1.1504559286102842,0.9440782045647773,12.316999999999979,1.0559999999999832
DVA3E,0.8370000000000459,268.52,1,2,no,no,yes,no,no,no,2,NA,2702,NA,1.53,NA,x,g,mid,M,F,0.9440782045647773,2.1133301715158557,1.0559999999999832,0.6499999999999773
DVA3E,-0.6279999999999859,269.379,2,1,no,no,no,no,no,no,NA,5,NA,475,NA,1.782105263157895,g,x,low,F,M,2.1133301715158557,0.9432499379844023,0.6499999999999773,10.024000000000001
DVA3E,0.6639999999999873,279.403,1,2,no,no,no,yes,no,no,5,1,475,372,1.782105263157895,1.2781818181818183,g,x,mid,M,F,0.9432499379844023,0.9382621366604877,10.024000000000001,3.7210000000000036
DVA3E,0.4289999999999736,283.788,2,1,no,no,no,no,no,no,1,3,372,281,1.2781818181818183,1.8,g,x,low,F,M,0.9382621366604877,0.7945414863847734,3.7210000000000036,5.77800000000002
DVA3E,0.06999999999999318,289.995,1,2,no,no,no,no,no,yes,3,1,281,2702,1.8,1.53,g,g,high,M,F,0.7945414863847734,1.8488609829885567,5.77800000000002,0.19999999999998863
DVA3E,0.2909999999999968,290.265,2,1,no,no,yes,no,no,no,1,7,2702,525.6190476190476,1.53,1.9453571428571428,g,g-x,mid,F,M,1.8488609829885567,1.2112938305441299,0.19999999999998863,15.317000000000007
DVA3E,-0.11599999999998545,305.757,1,2,no,no,no,no,no,yes,7,1,525.6190476190476,160,1.9453571428571428,2.83,x-g,g,mid,M,F,1.2112938305441299,1.0232554419569762,15.317000000000007,0.2799999999999727
DVA3E,-0.10599999999999454,305.931,2,1,no,no,yes,no,no,no,1,1,160,418.75,2.83,2.0816666666666666,g,g,mid,F,M,1.0232554419569762,1.0306463627050826,0.2799999999999727,1.7300000000000182
DVA3E,0.012999999999976808,307.661,1,2,no,no,no,no,no,yes,1,1,418.75,160,2.0816666666666666,2.83,x,g,high,M,F,1.0306463627050826,1.0285621222197487,1.7300000000000182,0.29000000000002046
DVA3E,0.4350000000000023,307.964,2,1,no,no,yes,no,no,no,1,1,160,378.6666666666667,2.83,1.9518181818181817,g,x,mid,F,M,1.0285621222197487,0.6700979859590093,0.29000000000002046,1.6399999999999864
DVA3E,0.11400000000003274,310.039,1,2,no,no,no,yes,no,no,1,1,378.6666666666667,373,1.9518181818181817,1.4,g,g,low,M,F,0.6700979859590093,1.1304515462549751,1.6399999999999864,0.19999999999998863
DVA3E,0.23699999999996635,310.353,2,1,yes,no,no,no,yes,no,1,1,373,1045,1.4,1.3533333333333335,g,g,mid,F,M,1.1304515462549751,0.9800300331963299,0.19999999999998863,1.25
DVA3E,0.28000000000002956,311.84,1,2,no,yes,no,no,no,no,1,1,1045,742.3125,1.3533333333333335,1.975833333333333,g,g,low,M,F,0.9800300331963299,1.1347713369161991,1.25,3.4289999999999736
DVA3E,0.1150000000000091,315.549,2,1,no,no,no,no,no,yes,1,1,742.3125,160,1.975833333333333,2.83,g,g,high,F,M,1.1347713369161991,1.6864271344461896,3.4289999999999736,0.19999999999998863
DVA3E,0.7320000000000277,315.864,1,2,no,no,yes,no,no,no,1,5,160,459.96,2.83,1.9558139534883727,g,g,mid,M,F,1.6864271344461896,1.0914104583779427,0.19999999999998863,12.425999999999988
DVA3E,-0.21699999999998454,328.805,2,1,no,no,no,no,no,yes,5,1,459.96,160,1.9558139534883727,2.83,g,g,low,F,M,1.0914104583779427,1.3630358916616672,12.425999999999988,0.2300000000000182
DVA3E,0.08199999999999363,329.035,1,2,no,no,yes,no,no,no,1,8,160,588.2906976744187,2.83,1.8792000000000004,g,g,low,M,F,1.3630358916616672,0.989463328035345,0.2300000000000182,25.60300000000001
DVA3E,-0.1500000000000341,354.57,2,1,no,no,no,no,no,yes,8,1,588.2906976744187,2702,1.8792000000000004,1.53,g,x,mid,F,M,0.989463328035345,2.2318258482333504,25.60300000000001,0.3299999999999841
DVA3E,-0.117999999999995,354.782,1,2,no,no,yes,no,no,no,1,2,2702,882.2,1.53,2.215,x,g-x,low,M,F,2.2318258482333504,1.1440668331239225,0.3299999999999841,3.9430000000000405
DVA3E,0.14699999999999136,358.725,2,1,no,no,no,no,no,yes,2,1,882.2,2702,2.215,1.53,x-g,g,low,F,M,1.1440668331239225,1.2604671196339683,3.9430000000000405,0.4199999999999591
DVA3E,-0.07499999999998863,359.217,1,2,no,no,yes,no,no,no,1,1,2702,521.9166666666666,1.53,1.7609523809523808,g,g,low,M,F,1.2604671196339683,0.9694648298409206,0.4199999999999591,2.230000000000018
DVA3E,0.07900000000000773,361.447,2,1,no,no,no,no,no,yes,1,1,521.9166666666666,2702,1.7609523809523808,1.53,g,g,mid,F,M,0.9694648298409206,1.1273152192827163,2.230000000000018,0.15999999999996817
DVA3E,-0.15699999999998226,361.529,1,2,no,no,yes,no,no,no,1,NA,2702,NA,1.53,NA,g,g,mid,M,F,1.1273152192827163,1.0290418576561462,0.15999999999996817,3.478999999999985
DVA3E,-0.19999999999998863,364.808,2,1,no,no,no,no,no,yes,NA,1,NA,2702,NA,1.53,g,g,low,F,M,1.0290418576561462,1.2388877431826202,3.478999999999985,0.36000000000001364
DVA3E,0.2559999999999718,365.168,1,2,no,no,yes,no,no,no,1,2,2702,549.3478260869565,1.53,1.6364705882352937,g-x,g,low,M,F,1.2388877431826202,1.0732362418036114,0.36000000000001364,6.328000000000031
DVA3E,0.3949999999999818,371.752,2,1,no,no,no,no,no,yes,2,1,549.3478260869565,2702,1.6364705882352937,1.53,g,g,mid,F,M,1.0732362418036114,1.593959477452536,6.328000000000031,0.21000000000003638
DVA3E,0.08799999999996544,372.357,1,2,no,no,yes,no,no,no,1,1,2702,627.275,1.53,1.9327777777777773,g,x,low,M,F,1.593959477452536,1.011924278883691,0.21000000000003638,8.752999999999986
DVA3E,0.007000000000005002,381.198,2,1,no,no,no,no,no,yes,1,2,627.275,1973,1.9327777777777773,1.53,g,g,low,F,M,1.011924278883691,4.2084830260317325,8.752999999999986,1.035000000000025
DVA3E,-0.7730000000000246,381.467,1,2,no,no,no,no,no,no,2,2,1973,720.6666666666666,1.53,1.384,g,g,high,M,F,4.2084830260317325,12.029882276648262,1.035000000000025,1.9460000000000264
DVA3E,0.6479999999999677,383.413,2,1,no,no,no,no,no,yes,2,1,720.6666666666666,2702,1.384,1.53,g,x,mid,F,M,12.029882276648262,1.1159129241168013,1.9460000000000264,0.12999999999999545
DVA3E,0.49500000000000455,384.191,1,2,no,no,yes,no,no,no,1,2,2702,374.8888888888889,1.53,1.9837500000000001,x,g-x,mid,M,F,1.1159129241168013,1.009965548052846,0.12999999999999545,4.253000000000043
DVA3E,-0.33300000000002683,388.606,2,1,no,no,no,no,no,no,2,3,374.8888888888889,572.1290322580645,1.9837500000000001,1.5054166666666668,g,g-x,mid,F,M,1.009965548052846,0.8958228381828375,4.253000000000043,8.536000000000001
DVA3E,-0.25499999999999545,396.887,1,2,no,no,no,no,no,yes,3,1,572.1290322580645,2702,1.5054166666666668,1.53,g,g,low,M,F,0.8958228381828375,2.0377991452896116,8.536000000000001,0.2799999999999727
DVA3E,0.16900000000003956,397.167,2,1,no,no,yes,no,no,no,1,1,2702,732.5714285714286,1.53,1.7783333333333333,g,g,mid,F,M,2.0377991452896116,1.2236977486203855,0.2799999999999727,2.158999999999992
DVA3E,0.26099999999996726,399.495,1,2,no,no,no,no,no,yes,1,1,732.5714285714286,2702,1.7783333333333333,1.53,x,g,mid,M,F,1.2236977486203855,0.9269747618159052,2.158999999999992,0.08000000000004093
DVA3E,0.5330000000000155,399.836,2,1,no,no,yes,no,no,no,1,1,2702,340.5,1.53,1.7325000000000002,x,x-g,mid,F,M,0.9269747618159052,0.8078183143192683,0.08000000000004093,0.6199999999999477
DVA3E,-0.46299999999996544,400.526,1,2,no,no,no,no,no,no,1,5,340.5,389.67857142857144,1.7325000000000002,2.164444444444444,x,x,high,M,F,0.8078183143192683,1.0849418647944056,0.6199999999999477,11.177999999999997
DVA3E,-0.04200000000003001,411.662,2,1,no,no,no,no,no,yes,5,1,389.67857142857144,2702,2.164444444444444,1.53,g,g,mid,F,M,1.0849418647944056,1.210994612207901,11.177999999999997,0.18999999999999773
DVA3E,0.3650000000000091,411.852,1,2,no,no,yes,no,no,no,1,1,2702,520.3333333333334,1.53,1.6233333333333337,g,g,mid,M,F,1.210994612207901,1.0733801136675405,0.18999999999999773,0.9800000000000182
DVA3E,0.16300000000001091,413.197,2,1,no,no,no,no,no,yes,1,1,520.3333333333334,2702,1.6233333333333337,1.53,g-x,g,mid,F,M,1.0733801136675405,1.060126662166541,0.9800000000000182,0.12000000000000455
DVA3E,0.1560000000000059,413.48,1,2,no,no,yes,no,no,no,1,3,2702,363,1.53,1.5106666666666666,g,x,mid,M,F,1.060126662166541,1.0628357136889826,0.12000000000000455,5.700999999999965
DVA3E,-0.5079999999999814,418.829,2,1,no,no,no,no,no,yes,3,2,363,1247.8,1.5106666666666666,1.6919999999999997,g-x,g,mid,F,M,1.0628357136889826,0.8166325795630199,5.700999999999965,1.031000000000006
DVA3E,0.4830000000000041,419.86,1,2,no,no,yes,no,no,no,2,5,1247.8,558.4473684210526,1.6919999999999997,1.7078378378378372,g,x,mid,M,F,0.8166325795630199,1.1246828109361204,1.031000000000006,10.653999999999996
DVA3E,0.08799999999996544,430.997,2,1,no,no,no,no,no,yes,5,1,558.4473684210526,2702,1.7078378378378372,1.53,g,g,low,F,M,1.1246828109361204,1.2274854480166586,10.653999999999996,0.18000000000000682
DVA3E,0.047000000000025466,431.265,1,2,no,no,yes,no,no,no,1,5,2702,503.969696969697,1.53,1.6648387096774193,g,g,mid,M,F,1.2274854480166586,0.9776726186035826,0.18000000000000682,11.007999999999981
DVA3E,0.5980000000000132,442.32,2,1,no,no,no,no,no,yes,5,1,503.969696969697,2702,1.6648387096774193,1.53,g,g,low,F,M,0.9776726186035826,1.6332549035935018,11.007999999999981,0.5400000000000205
DVA3E,-0.4700000000000273,442.988,1,2,no,no,yes,no,no,no,1,10,2702,499.85,1.53,1.8732075471698113,g,g,low,M,F,1.6332549035935018,0.9605211259925379,0.5400000000000205,16.47199999999998
DVA3E,0.4700000000000273,459.46,2,1,no,no,no,no,no,no,10,11,499.85,502.3098591549296,1.8732075471698113,1.7948333333333324,g,g-x,low,F,M,0.9605211259925379,0.9817452373033856,16.47199999999998,21.865999999999985
DVA3E,0.771000000000015,481.796,1,2,no,no,no,no,no,no,11,1,502.3098591549296,172,1.7948333333333324,1.565,g,g,low,M,F,0.9817452373033856,1.4364497410917716,21.865999999999985,0.5199999999999818
DVA3E,0.18099999999998317,483.087,2,1,no,no,no,no,no,no,1,1,172,449.57142857142856,1.565,1.72,g,x,mid,F,M,1.4364497410917716,1.2786180181266198,0.5199999999999818,1.740000000000009
DVA3E,0.6270000000000095,485.008,1,2,no,no,no,no,no,yes,1,1,449.57142857142856,2702,1.72,1.53,g,g,low,M,F,1.2786180181266198,0.926974761815653,1.740000000000009,0.18999999999999773
DVA3E,0.396000000000015,485.825,2,1,no,no,yes,no,no,no,1,1,2702,1180.2,1.53,1.665,x,g,mid,F,M,0.926974761815653,1.347467512917986,0.18999999999999773,1.1599999999999682
DVA3E,-0.5089999999999577,486.872,1,2,no,no,no,no,no,no,1,2,1180.2,456.95238095238096,1.665,1.6668749999999994,x,x,high,M,F,1.347467512917986,0.8029669735343963,1.1599999999999682,3.88900000000001
DVA3E,-0.9860000000000468,489.775,2,1,no,no,no,no,no,yes,2,1,456.95238095238096,1608.5,1.6668749999999994,1.53,g,x,high,F,M,0.8029669735343963,1.40658690622217,3.88900000000001,1.4990000000000236
DVA3E,0.15499999999997272,491.274,1,2,no,no,yes,no,no,no,1,1,1608.5,421,1.53,2.0254545454545454,x,g,low,M,F,1.40658690622217,1.180979928928387,1.4990000000000236,4.185000000000002
DVA3E,0.2669999999999959,495.614,2,1,no,no,no,no,no,yes,1,1,421,2702,2.0254545454545454,1.53,x,x,low,F,M,1.180979928928387,1.1552083502580515,4.185000000000002,0.1500000000000341
DVA3E,-0.08499999999997954,495.946,1,2,no,no,yes,no,no,no,1,3,2702,265.44444444444446,1.53,2.05875,g,x,mid,M,F,1.1552083502580515,0.9629710920215668,0.1500000000000341,3.447999999999979
DVA3E,0.30299999999999727,499.394,2,1,no,no,no,no,no,no,3,3,265.44444444444446,592.32,2.05875,1.9609523809523806,x,x,high,F,M,0.9629710920215668,0.8367461136957007,3.447999999999979,5.057999999999993
DVA3E,0.3050000000000068,504.755,1,2,no,no,no,no,no,yes,3,1,592.32,2702,1.9609523809523806,1.53,g,g,high,M,F,0.8367461136957007,2.1049877024056274,5.057999999999993,0.2699999999999818
DVA3E,0.20600000000001728,505.33,2,1,no,no,yes,no,no,no,1,1,2702,635.5,1.53,1.5150000000000001,g,g,mid,F,M,2.1049877024056274,1.2280237142864419,0.2699999999999818,0.6899999999999977
DVA3E,0.19299999999998363,506.226,1,2,no,no,no,no,no,yes,1,4,635.5,532.8571428571429,1.5150000000000001,2.03225,g,g,mid,M,F,1.2280237142864419,0.9503431406311814,0.6899999999999977,9.793000000000006
DVA3E,0.10599999999999454,516.212,2,1,no,no,no,no,no,yes,4,1,532.8571428571429,2702,2.03225,1.53,g,g,high,F,M,0.9503431406311814,0.9218862211734731,9.793000000000006,0.12000000000000455
